Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
409,60,RL,1.7772963959684587,0.36452475608160056,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,7,5,1.1503560198003273,1.0240286494753397,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.366489196155293,Gd,TA,PConc,Ex,Gd,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,1.1223501804066223,0.012702049273106681,Ex,Y,SBrkr,1.727873436692528,-0.12024172373467248,1.249830210325114,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,Gd,Attchd,1.1426564338722451,RFn,1.6503069397927341,TA,TA,Y,0.7801971853099035,0.23160129872691734,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.6208909973044512,-0.6144386220786311,New,Partial,280000
410,60,FV,0.6873846769195642,0.02838006467684453,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,8,5,1.1834767634337746,1.1209356904549863,Gable,CompShg,VinylSd,VinylSd,Stone,-0.017253182368941904,Gd,TA,PConc,Ex,TA,No,GLQ,0.7574655885842088,Unf,-0.2886528311122454,-0.7295200967742651,-0.053424197649717155,Ex,Y,SBrkr,1.5605876270028518,-0.12024172373467248,1.0708849798398685,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Ex,0.6004949339126351,Gd,Attchd,1.2260286674281413,Fin,1.6503069397927341,TA,TA,Y,-0.7521758378613592,0.8355268142498666,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.859110400351873,0.1387774889497933,New,Partial,339750
411,20,RL,-0.08463612407340275,-0.09479281121356846,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,3,-0.4394396746051405,-1.3017403340361813,Gable,CompShg,BrkComm,Brk Cmn,,-0.5707501337786359,TA,Fa,CBlock,TA,Fa,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,1.6045609005038461,0.4983879318441921,TA,Y,FuseA,-0.7951632272572445,-0.12024172373467248,-0.4558604972789281,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.8582771714692625,Unf,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.8919935999782177,COD,Abnorml,60000
412,190,RL,1.3685795013251232,2.4186754999790008,Reg,Bnk,Inside,Gtl,Gilbert,Norm,2fmCon,1Story,5,5,-0.5388019055054822,-1.4471008955056512,Hip,CompShg,Wd Sdng,Wd Sdng,,-0.5707501337786359,TA,TA,CBlock,TA,TA,Mn,Rec,1.3430665606520835,Unf,-0.2886528311122454,-1.28417561989079,-0.003259458604816313,TA,N,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.874668483520992,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.9833355218031068,Fin,0.31172464418307205,TA,TA,Y,1.354837068999127,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.9691114485941161,-1.3676547331070554,WD,Normal,145000
413,20,FV,-0.03922313577969881,-0.6127402665444507,IR2,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,1.2497182507006692,1.1693892109448099,Gable,CompShg,MetalSd,MetalSd,Stone,1.820356696311242,Ex,TA,PConc,Ex,TA,Av,GLQ,0.2946872923058507,Unf,-0.2886528311122454,0.7352232642722314,0.9407497216037722,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.07131861900212395,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,-1.0624645274102333,-0.21145358120204893,Gd,0.6004949339126351,Gd,Attchd,1.2677147842060894,Fin,0.31172464418307205,TA,TA,Y,-0.7521758378613592,1.4696486055489633,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,1.6452097110066422,New,Partial,222000
414,30,RM,-0.62959198359785,-0.15602847205086898,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,6,-1.4661827272420052,-1.689368497954768,Gable,CompShg,WdShing,Wd Shng,,-0.5707501337786359,TA,TA,CBlock,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.9978356752171984,-0.11270979833914542,Gd,Y,FuseA,-0.7951632272572445,-0.12024172373467248,-0.9279713181336183,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,0.6004949339126351,Gd,Detchd,-2.150546791585653,Unf,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,1.768396875932716,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.2291107497659541,1.6452097110066422,WD,Normal,115000
415,60,RL,-0.4933530187167382,0.07127509387220397,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,1Fam,2Story,7,5,0.7197863525655132,0.3941328831076361,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,Gd,TA,PConc,Gd,TA,No,BLQ,-0.8633550794238793,GLQ,3.0040841961688725,-0.1544894728085617,0.051465711262348245,Ex,Y,SBrkr,1.5353801762276953,-0.12024172373467248,1.1070547604698648,-0.8199643654586394,3.948809348331338,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,0.6007369157589201,Unf,1.6503069397927341,TA,TA,Y,0.812121623292638,2.118868534736134,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,2.100892394960775,0.1387774889497933,WD,Normal,228000
416,20,RL,0.14242881739511695,-0.162142015931516,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1.1834767634337746,1.072482169965163,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.9203798931832978,Unf,-0.2886528311122454,1.6951169042779726,0.6443217181566309,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.3340254467357822,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,-0.9512264882332893,,Attchd,1.1843425506501932,Fin,0.31172464418307205,TA,TA,Y,0.04593511170700675,-0.25153911369144205,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.6208909973044512,-0.6144386220786311,New,Partial,181134
417,60,RL,0.1878418056888209,-0.26787625845746044,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,2Story,6,7,0.22297519806380448,-0.3326699242397142,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.5528486775830429,TA,TA,CBlock,TA,TA,No,ALQ,-0.5146264106643583,Unf,-0.2886528311122454,-0.2359898762052756,-0.8788621764794492,TA,Y,SBrkr,0.8731116967713063,-0.12024172373467248,-0.21980508685158298,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,0.6004949339126351,TA,Attchd,-0.02455483591030104,Fin,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.2291107497659541,-1.3676547331070554,WD,Normal,149500
418,70,RL,0.7327976652132682,1.1929600629246875,IR1,Lvl,Inside,Gtl,Crawfor,Feedr,1Fam,2Story,6,6,-1.7642694199430304,-1.689368497954768,Hip,CompShg,Wd Sdng,Stucco,,-0.5707501337786359,TA,TA,BrkTil,Gd,TA,No,BLQ,1.5009814295243196,Unf,-0.2886528311122454,-0.7363117970573246,0.7127281804905866,TA,N,FuseA,2.0784861611106162,-0.12024172373467248,2.1102902547860816,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,TA,0.6004949339126351,Gd,Detchd,-2.5257218425871857,Unf,1.6503069397927341,TA,TA,N,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.7308920455466943,-0.6144386220786311,WD,Normal,239000
419,50,RL,-0.44794003042303426,-0.23620609671509224,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,-1.0356130600071909,-1.689368497954768,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,TA,TA,BrkTil,TA,TA,No,ALQ,-0.2887204176943542,Unf,-0.2886528311122454,-0.27900397799798565,-0.6873240819443732,Fa,N,FuseF,0.07105644483450298,-0.12024172373467248,-0.726182015671533,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-1.608627273472328,Unf,-1.02685765142659,TA,TA,P,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.859110400351873,-0.6144386220786311,WD,AdjLand,126000
420,20,RL,-0.22087508895451458,-0.20714170777431132,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,-0.108232238270668,-0.8172051291379477,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,TA,TA,CBlock,TA,TA,No,BLQ,0.7267599196368295,Unf,-0.2886528311122454,-0.6480196933775513,-0.003259458604816313,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.874668483520992,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,0.6004949339126351,Fa,Attchd,-0.4414160036897818,Unf,-1.02685765142659,TA,TA,Y,-0.7521758378613592,0.5788584701526132,2.6522197676424497,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,1.6452097110066422,WD,Normal,142000
421,90,RM,0.3694937588636366,-0.34645033062839925,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,7,5,0.8522693270993021,0.6364004855567529,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.5362437690407521,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1.8979618637725792,Unf,-0.2886528311122454,-1.2049391165884293,0.6534425798011584,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.3264107560768356,3.0355846637510657,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,4.32857919166548,TA,-0.9512264882332893,,Attchd,0.7674813828707124,Fin,2.988889235402396,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.7308920455466943,0.1387774889497933,WD,Alloca,206300
422,20,RL,-0.03922313577969881,0.6131756145715229,IR1,Lvl,FR2,Gtl,NWAmes,Norm,1Fam,1Story,6,7,0.18985445443035723,0.7333075265363995,Gable,CompShg,CemntBd,CmentBd,Stone,0.12665602499757853,Gd,TA,CBlock,Gd,TA,No,ALQ,1.759786353509373,Unf,-0.2886528311122454,-0.47822718630106403,1.2417381558731773,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,0.16473679142522116,-0.8199643654586394,3.948809348331338,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,-0.06624095268824912,Fin,0.31172464418307205,TA,TA,Y,1.1632904411027192,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.8919935999782177,WD,Normal,215000
423,20,RL,1.3685795013251232,1.1258113022684004,Reg,HLS,Inside,Mod,Mitchel,Artery,1Fam,1Story,5,5,-0.5719226491389294,-1.4955544159954748,Hip,CompShg,HdBoard,HdBoard,,-0.5707501337786359,TA,TA,CBlock,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.9525576733301351,-0.15831410656178255,Ex,Y,FuseA,-0.7951632272572445,-0.12024172373467248,-1.0041182247230844,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-1.0250216385810549,RFn,0.31172464418307205,TA,TA,N,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.599111099180035,0.1387774889497933,WD,Normal,113000
424,60,RL,0.4603197354510445,-0.131975184651602,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,0.8853900707327494,0.6364004855567529,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0472904463892165,Gd,TA,PConc,Gd,TA,No,GLQ,1.1895382159151875,Unf,-0.2886528311122454,-0.18844797422385914,0.9407497216037722,Gd,Y,SBrkr,1.863077036304732,-0.12024172373467248,2.1217122907745014,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,0.8091674996486605,Fin,1.6503069397927341,TA,TA,Y,-0.7521758378613592,0.29199385027921226,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.1387774889497933,WD,Normal,315000
425,20,RL,0.097015829101413,-0.1520195908176578,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,-0.5056811618720349,-1.398647375015828,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,-0.16116238973546235,TA,TA,CBlock,Gd,TA,No,LwQ,0.37803125087730854,Unf,-0.2886528311122454,0.028886434834044513,0.3159706989536436,Gd,Y,FuseA,-0.7951632272572445,-0.12024172373467248,-0.6081543104578604,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,0.6004949339126351,Gd,Attchd,-0.9416494050251587,RFn,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.04016518325840982,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.489110050937792,0.1387774889497933,WD,Normal,139000
426,60,RM,-0.44794003042303426,-0.7154678481454868,Reg,HLS,Inside,Gtl,OldTown,Norm,1Fam,2Story,7,8,-0.8368885982065074,0.34567936261781274,Gable,CompShg,HdBoard,HdBoard,,-0.5707501337786359,TA,Gd,CBlock,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.1896233415331191,-0.9267467001132181,Gd,Y,SBrkr,0.7676987208024693,-0.12024172373467248,-0.24074548616368616,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,2.1522163560585597,Gd,Detchd,-1.3168244560266915,Unf,-1.02685765142659,TA,TA,P,-0.7521758378613592,-0.704483250333654,1.7029285135838468,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.9908913467185322,0.8919935999782177,WD,Normal,135000
427,80,RL,-0.03922313577969881,0.22882412633740268,Reg,Low,Inside,Mod,SawyerW,Norm,1Fam,SLvl,7,5,0.5873033780317242,0.2003188011483427,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.23182044576542038,Gd,TA,PConc,Gd,TA,Gd,GLQ,2.3563536359155974,Unf,-0.2886528311122454,-1.28417561989079,1.0502000613381013,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,0.2446910433441606,1.1078101491462133,3.948809348331338,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,0.4339924486471278,Fin,0.31172464418307205,TA,TA,Y,-0.11368707820666644,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,6.834419508146635,-0.06869174753820707,-0.08768781151769862,0.6208909973044512,0.8919935999782177,WD,Normal,275000
428,20,RL,0.3240807705699327,-0.1928099573655814,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,6,-0.47256041823858774,-1.3501938545260046,Hip,CompShg,MetalSd,MetalSd,,-0.5707501337786359,TA,TA,CBlock,TA,TA,No,Rec,-0.3413587073184328,Unf,-0.2886528311122454,0.11717853851381788,-0.3430115548634629,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-1.1583157105667534,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-0.6081604708015741,Unf,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,0.1387774889497933,WD,Normal,109008
429,20,RL,-0.2662880772482185,-0.3763164958158224,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1.1834767634337746,1.072482169965163,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.027026573743833614,Gd,TA,PConc,Gd,TA,No,GLQ,0.48330783012546585,Unf,-0.2886528311122454,-0.05261396856266936,0.3433332838872259,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.5853102384810206,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,Gd,-0.9512264882332893,,Attchd,1.1843425506501932,RFn,0.31172464418307205,TA,TA,Y,0.08584065918542505,0.1108161956223275,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.9908913467185322,-0.6144386220786311,New,Partial,195400
430,20,RL,2.7309691501362416,0.09422593893233788,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,1Story,6,5,0.554182634398277,0.15186528065851934,Gable,CompShg,HdBoard,HdBoard,,-0.5707501337786359,TA,TA,CBlock,Gd,TA,Mn,GLQ,1.2312101952009165,Unf,-0.2886528311122454,-0.408046283376116,0.7628929195354874,TA,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.19696101487474313,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,0.39230633186917974,Unf,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,2.4067134088341904,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.2291107497659541,0.8919935999782177,WD,Normal,175000
431,160,RM,-2.219046573877488,-0.8856448564953007,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,-0.008870007370326258,-0.6718445676684777,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.7133627934918542,TA,TA,CBlock,TA,TA,No,ALQ,-0.12422576261910845,Unf,-0.2886528311122454,-1.0668412108328864,-1.30982288918337,TA,Y,SBrkr,0.35979633553175216,-0.12024172373467248,-1.006021897387821,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-0.3163576533559376,Unf,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,0.1387774889497933,COD,Abnorml,85400
432,50,RM,-0.44794003042303426,-0.4941776040722306,IR1,Bnk,Inside,Gtl,OldTown,Feedr,1Fam,1.5Fin,6,7,-1.6980279326761358,0.6364004855567529,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,TA,TA,BrkTil,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.7555983651214099,-0.3566928473302541,Gd,Y,SBrkr,-0.5430887195056778,-0.12024172373467248,-0.6043469651283871,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,1.3900227611572622,-0.21145358120204893,TA,-0.9512264882332893,,,0.05881739764559511,,-2.365439947036252,,,N,-0.7521758378613592,0.7751342626975717,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.9908913467185322,0.1387774889497933,ConLD,Abnorml,79900
433,160,RM,-2.082807608996376,-0.8615915690960337,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,5,5,-0.008870007370326258,-0.6718445676684777,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.5103984035218134,TA,TA,CBlock,TA,TA,No,ALQ,0.06000825106516679,Unf,-0.2886528311122454,-0.6185889921509602,-0.6668021432441865,Ex,Y,SBrkr,0.5797886332058467,-0.12024172373467248,-0.2864336301173659,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-0.3163576533559376,Unf,0.31172464418307205,TA,TA,Y,1.1632904411027192,-0.16095028636299968,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.6208909973044512,-0.6144386220786311,WD,Normal,122500
434,60,RL,1.3685795013251232,0.03228872387922541,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,0.8522693270993021,0.6364004855567529,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,TA,TA,PConc,Gd,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.812195867480239,-0.2996874620519577,Ex,Y,SBrkr,0.7585323750660486,-0.12024172373467248,0.16854413675469446,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,0.6004949339126351,TA,Attchd,0.7674813828707124,Fin,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.16095028636299968,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,0.1387774889497933,WD,Normal,181000
435,180,RM,-2.219046573877488,-0.864598230020942,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,4,7,0.02425073626312099,-0.6233910471786543,Gable,CompShg,CemntBd,CmentBd,,-0.5707501337786359,TA,Gd,CBlock,Gd,TA,Av,ALQ,0.11264654068924543,Unf,-0.2886528311122454,-0.978549107153113,-0.9746312237469872,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-1.6856330386988065,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-2.288708171693981,-0.21145358120204893,TA,-0.9512264882332893,,,0.05881739764559511,,-2.365439947036252,,,Y,-0.049838202241197165,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.1387774889497933,WD,Normal,81000
436,60,RL,-1.2199608314160013,0.01505053457641741,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,1Fam,2Story,7,6,0.819148583465855,0.5394934445771061,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.12861228675444833,ALQ,1.8444950735670476,-1.1257026132860688,-0.5892748192657035,Ex,Y,SBrkr,1.1160198587864523,-0.12024172373467248,0.2770534786446837,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,0.7257952660927643,RFn,0.31172464418307205,TA,TA,Y,0.508839462456659,0.2165031608388436,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.859110400351873,0.8919935999782177,ConLw,Normal,212000
437,50,RM,-1.356199796297113,-0.6130409326369416,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,6,8,-1.6980279326761358,-1.689368497954768,Gable,CompShg,Stucco,Stucco,,-0.5707501337786359,TA,TA,BrkTil,Fa,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.1828316412500596,-0.9335873463466138,TA,Y,FuseA,0.0848059634391339,-0.12024172373467248,-0.7566407783073195,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,0.47567856542507586,Unf,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.3608916961326132,-1.3676547331070554,WD,Normal,116000
438,45,RM,-0.9020699133600736,-0.45268568330849507,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,6,7,-1.4993034708754525,0.927121608495693,Gable,CompShg,Wd Sdng,Wd Sdng,,-0.5707501337786359,Gd,TA,PConc,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.7171120635174061,-0.3954565093194956,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-1.1640267285609633,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-2.192232908363601,Unf,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,1.3592196112522836,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.9691114485941161,0.8919935999782177,WD,Normal,119000
439,30,RL,-1.356199796297113,-0.6250675763365751,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,6,-1.9298731381102667,0.8302145675160463,Gable,CompShg,WdShing,Stucco,,-0.5707501337786359,TA,TA,PConc,TA,TA,No,LwQ,-0.1724775281078472,Unf,-0.2886528311122454,-1.114383112814303,-1.4078721518620398,TA,N,SBrkr,-0.7951632272572445,-0.12024172373467248,-1.5637979881556607,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,Gd,0.6004949339126351,Gd,Detchd,0.47567856542507586,Unf,-1.02685765142659,Gd,TA,P,-0.7521758378613592,-0.704483250333654,0.19715617955985645,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.2291107497659541,-0.6144386220786311,WD,Normal,90350
